User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
1944,30,184,302,1,1840,Grocery,8
1946,140,186.9,249,1,1869,Grocery,8
1948,132,74,132,1,740,Grocery,8
1950,300,144,300,1,1440,Grocery,8
1951,110,164,110,1,1640,Grocery,8
1953,56,88,56,1,880,Grocery,8
1955,101,94,101,1,940,Grocery,8
1956,27,260,27,1,2600,Grocery,8
1957,159,200,159,1,2000,Grocery,8
1958,257,156,257,1,1560,Grocery,8
1959,208,264,208,1,2640,Grocery,8
1961,27,232,27,1,2320,Grocery,8
1962,65,492,79,1,4920,Grocery,8
1962,65,707.2,65,2,7072,Grocery,8
1967,310,106,310,1,1060,Grocery,8
1968,61,426,61,1,4260,Grocery,8
1969,17,384,17,1,3840,Grocery,8
1970,42,44,42,1,440,Grocery,8
1972,27,205,27,1,2050,Grocery,8
1973,26,298.8,26,1,2988,Grocery,8
1975,34,233,34,1,2330,Grocery,8
1976,140,57.3,235,1,573,Grocery,8
1976,140,204,140,2,2040,Grocery,8
1987,69,164,69,1,1640,Grocery,8
1992,43,188,43,1,1880,Grocery,8
1997,86,202,86,1,2020,Grocery,8
1998,248,364,248,1,3640,Grocery,8
1999,241,170,241,1,1700,Grocery,8
2003,123,166,320,1,1660,Grocery,8
2003,123,34,296,2,340,Grocery,8
2003,123,30,268,3,300,Grocery,8
2003,123,25,250,4,250,Grocery,8
2003,123,38,222,5,380,Grocery,8
2003,123,64,180,6,640,Grocery,8
2003,123,64,123,7,640,Grocery,8
2004,270,202,270,1,2020,Grocery,8
2006,39,500,39,1,5000,Grocery,8
2007,5,262,5,1,2620,Grocery,8
2008,34,725,34,1,7250,Grocery,8
2009,68,800,68,1,8000,Grocery,8
2011,32,204,32,1,2040,Grocery,8
2014,272,240,272,1,2400,Grocery,8
2016,76,132,76,1,1320,Grocery,8
2017,33,228,71,1,2280,Grocery,8
2017,33,76,33,2,760,Grocery,8
2020,242,211.3,242,1,2113,Grocery,8
2021,236,158,236,1,1580,Grocery,8
2026,11,246,11,1,2460,Grocery,8
2027,310,88,310,1,880,Grocery,8
2030,270,53,270,1,530,Grocery,8
2034,13,219,13,1,2190,Grocery,8
2040,250,170,250,1,1700,Grocery,8
2042,20,281,20,1,2810,Grocery,8
2050,80,224,80,1,2240,Grocery,8
2051,130,190,130,1,1900,Grocery,8
2052,80,188,80,1,1880,Grocery,8
2053,278,210,278,1,2100,Grocery,8
2054,157,250,157,1,2500,Grocery,8
2060,291,88.1,291,1,881,Grocery,8
2061,30,1000,30,1,10000,Grocery,8
2065,6,182,243,1,1820,Grocery,8
2065,6,54,110,2,540,Grocery,8
2065,6,30,6,3,300,Grocery,8
2066,110,230,329,1,2300,Grocery,8
2066,110,120,110,2,1200,Grocery,8
2067,317,208,317,1,2080,Grocery,8
2068,6,211,6,1,2110,Grocery,8
2069,27,348,70,1,3480,Grocery,8
2069,27,127,27,2,1270,Grocery,8
2070,35,166,201,1,1660,Grocery,8
2070,35,52,35,2,520,Grocery,8
2074,195,394,195,1,3940,Grocery,8
2075,269,590,269,1,5900,Grocery,8
2076,27,379,27,1,3790,Grocery,8
2079,19,500,19,1,5000,Grocery,8
2080,6,417,6,1,4170,Grocery,8
2082,20,140,310,1,1400,Grocery,8
2082,20,109,20,2,1090,Grocery,8
2083,71,212,71,1,2120,Grocery,8
2085,12,125.9,12,1,1259,Grocery,8
2086,33,294,33,1,2940,Grocery,8
2087,213,113.4,213,1,1134,Grocery,8
2088,208,144,208,1,1440,Grocery,8
2091,250,30,269,1,300,Grocery,8
2091,250,30,259,2,300,Grocery,8
2091,250,26,250,3,260,Grocery,8
2092,32,146,328,1,1460,Grocery,8
2092,32,82,32,2,820,Grocery,8
2093,245,245.9,245,1,2459,Grocery,8
2094,251,150,251,1,1500,Grocery,8
2096,85,492,85,1,4920,Grocery,8
2098,218,48,218,1,480,Grocery,8
2100,103,232,103,1,2320,Grocery,8
2103,276,112,276,1,1120,Grocery,8
2109,8,238,8,1,2380,Grocery,8
2111,6,1003,257,1,10030,Grocery,8
2111,6,677,6,2,6770,Grocery,8
2112,39,220,39,1,2200,Grocery,8
2113,222,202,222,1,2020,Grocery,8
2117,240,272,240,1,2720,Grocery,8
2118,19,160,19,1,1600,Grocery,8
2120,20,198,20,1,1980,Grocery,8
2122,34,189,34,1,1890,Grocery,8
2125,17,1650,17,1,16500,Grocery,8
2126,17,152,17,1,1520,Grocery,8
2127,304,131,304,1,1310,Grocery,8
2129,67,150,67,1,1500,Grocery,8
2131,67,658,67,1,6580,Grocery,8
2136,17,196.9,17,1,1969,Grocery,8
2139,189,258,189,1,2580,Grocery,8
2145,259,280,259,1,2800,Grocery,8
2146,53,1126,282,1,11260,Grocery,8
2146,53,480,53,2,4800,Grocery,8
2147,189,285.6,189,1,2856,Grocery,8
2149,328,138,328,1,1380,Grocery,8
2150,41,161,41,1,1610,Grocery,8
2151,259,510,259,1,5100,Grocery,8
2154,35,197,269,1,1970,Grocery,8
2154,35,76,141,2,760,Grocery,8
2154,35,46,35,3,460,Grocery,8
2155,52,276,52,1,2760,Grocery,8
2156,303,130,303,1,1300,Grocery,8
2158,253,158,253,1,1580,Grocery,8
2159,68,314,68,1,3140,Grocery,8
2161,255,185,255,1,1850,Grocery,8
2164,169,138.7,183,1,1387,Grocery,8
2164,169,52,169,2,520,Grocery,8
2166,269,934,269,1,9340,Grocery,8
2167,27,250,27,1,2500,Grocery,8
2172,63,200,63,1,2000,Grocery,8
2174,34,199,34,1,1990,Grocery,8
2175,52,246,52,1,2460,Grocery,8
2176,171,734,236,1,7340,Grocery,8
2176,171,148,171,2,1480,Grocery,8
2177,112,206.5,291,1,2065,Grocery,8
2177,112,87,112,2,870,Grocery,8
2180,27,242,27,1,2420,Grocery,8
2183,253,333,253,1,3330,Grocery,8
2184,144,362,144,1,3620,Grocery,8
2185,96,158,96,1,1580,Grocery,8
2187,250,136,250,1,1360,Grocery,8
2192,72,368,72,1,3680,Grocery,8
2193,282,152,282,1,1520,Grocery,8
2198,213,86,213,1,860,Grocery,8
2199,172,162,172,1,1620,Grocery,8
2200,232,1100,232,1,11000,Grocery,8
2203,239,154,239,1,1540,Grocery,8
2206,42,160,191,1,1600,Grocery,8
2206,42,76,42,2,760,Grocery,8
2207,72,2200,72,1,22000,Grocery,8
2210,142,214,142,1,2140,Grocery,8
2212,23,590,217,1,5900,Grocery,8
2213,304,63,304,1,630,Grocery,8
2214,62,374,62,1,3740,Grocery,8
2218,139,180,139,1,1800,Grocery,8
2219,258,194,258,1,1940,Grocery,8
2221,11,190,302,1,1900,Grocery,8
2221,11,135,11,2,1350,Grocery,8
2223,265,459.1,265,1,4591,Grocery,8
2225,329,104,329,1,1040,Grocery,8
2228,41,287,41,1,2870,Grocery,8
2229,258,202,258,1,2020,Grocery,8
2231,274,150,274,1,1500,Grocery,8
2234,71,437.2,71,1,4372,Grocery,8
2235,26,110,26,1,1100,Grocery,8
2237,34,123,34,1,1230,Grocery,8
2238,236,200,237,1,2000,Grocery,8
2238,236,394,236,2,3940,Grocery,8
2238,236,30,236,3,300,Grocery,8
2242,41,172,41,1,1720,Grocery,8
2243,143,264,143,1,2640,Grocery,8
2245,34,90,34,1,900,Grocery,8
2246,205,430,205,1,4300,Grocery,8
2247,68,220,68,1,2200,Grocery,8
2250,25,742,25,1,7420,Grocery,8
2251,287,210,287,1,2100,Grocery,8
2253,35,424,35,1,4240,Grocery,8
2256,20,702,20,1,7020,Grocery,8
2258,5,338,5,1,3380,Grocery,8
2259,270,192,270,1,1920,Grocery,8
2262,20,198,20,1,1980,Grocery,8
2263,67,468,225,1,4680,Grocery,8
2263,67,252,67,2,2520,Grocery,8
2267,192,238,192,1,2380,Grocery,8
2268,238,160,238,1,1600,Grocery,8
2271,147,408,147,1,4080,Grocery,8
2273,118,1250,118,1,12500,Grocery,8
2274,220,158,220,1,1580,Grocery,8
2276,80,318,193,1,3180,Grocery,8
2276,80,60,80,2,600,Grocery,8
2277,94,1100,94,1,11000,Grocery,8
2278,43,96,326,1,960,Grocery,8
2278,43,78,43,2,780,Grocery,8
2279,175,144,175,1,1440,Grocery,8
2281,238,104,238,1,1040,Grocery,8
2282,27,97,27,1,970,Grocery,8
2283,268,232,268,1,2320,Grocery,8
2286,198,228,198,1,2280,Grocery,8
2289,88,194.9,317,1,1949,Grocery,8
2289,88,120.3,88,2,1203,Grocery,8
2290,27,235,27,1,2350,Grocery,8
2291,20,289,20,1,2890,Grocery,8
2301,281,502,281,1,5020,Grocery,8
2303,174,48,267,1,480,Grocery,8
2303,174,30,174,2,300,Grocery,8
2304,47,238,124,1,2380,Grocery,8
2304,47,150,47,2,1500,Grocery,8
2305,41,328,41,1,3280,Grocery,8
2307,264,190,264,1,1900,Grocery,8
2308,196,227.9,196,1,2279,Grocery,8
2309,40,189,40,1,1890,Grocery,8
2312,251,103,251,1,1030,Grocery,8
2314,2,1102,2,1,11020,Grocery,8
2315,20,60,249,1,600,Grocery,8
2315,20,73,20,2,730,Grocery,8
2316,240,149.1,240,1,1491,Grocery,8
2319,31,124,31,1,1240,Grocery,8
2320,8,112,8,1,1120,Grocery,8
2322,166,214,166,1,2140,Grocery,8
2324,33,238,33,1,2380,Grocery,8
2327,4,1374,4,1,13740,Grocery,8
2328,179,104,179,1,1040,Grocery,8
2333,14,476,14,1,4760,Grocery,8
2335,269,193,269,1,1930,Grocery,8
2336,44,168,44,1,1680,Grocery,8
2339,295,140,295,1,1400,Grocery,8
2342,13,263,13,1,2630,Grocery,8
2343,20,2250,138,1,22500,Grocery,8
2343,20,2235,20,2,22350,Grocery,8
2346,103,148,103,1,1480,Grocery,8
2347,20,172,20,1,1720,Grocery,8
2348,231,682,231,1,6820,Grocery,8
2349,317,156,317,1,1560,Grocery,8
2350,34,187,34,1,1870,Grocery,8
2351,239,196,239,1,1960,Grocery,8
2352,20,120,20,1,1200,Grocery,8
2353,14,216,14,1,2160,Grocery,8
2355,76,170,76,1,1700,Grocery,8
2356,36,466,36,1,4660,Grocery,8
2357,46,162,277,1,1620,Grocery,8
2357,46,134,46,2,1340,Grocery,8
2359,37,228,37,1,2280,Grocery,8
2360,98,628,98,1,6280,Grocery,8
2361,304,151,304,1,1510,Grocery,8
2363,19,1041.2,55,1,10412,Grocery,8
2363,19,6,40,2,60,Grocery,8
2363,19,38,19,3,380,Grocery,8
2369,256,156,256,1,1560,Grocery,8
2370,79,132,79,1,1320,Grocery,8
2371,55,120,55,1,1200,Grocery,8
2372,65,560,113,1,5600,Grocery,8
2375,197,108,197,1,1080,Grocery,8
2377,9,328,9,1,3280,Grocery,8
2380,1,1126,1,1,11260,Grocery,8
2382,13,345,13,1,3450,Grocery,8
2387,76,184,76,1,1840,Grocery,8
2389,271,101,271,1,1010,Grocery,8
2393,33,62,33,1,620,Grocery,8
2394,23,327.4,23,1,3274,Grocery,8
2395,6,3014,6,1,30140,Grocery,8
2398,54,136,54,1,1360,Grocery,8
2399,28,478,28,1,4780,Grocery,8
2400,315,592,315,1,5920,Grocery,8
2401,255,440,255,1,4400,Grocery,8
2402,172,282,172,1,2820,Grocery,8
2404,56,120,56,1,1200,Grocery,8
2407,228,2194,228,1,21940,Grocery,8
2408,152,192,152,1,1920,Grocery,8
2412,147,230,147,1,2300,Grocery,8
2413,27,2024,27,1,20240,Grocery,8
2415,145,82,145,1,820,Grocery,8
2416,37,378,37,1,3780,Grocery,8
2419,27,199,27,1,1990,Grocery,8
2420,29,506,151,1,5060,Grocery,8
2421,20,130,20,1,1300,Grocery,8
2423,117,568,117,1,5680,Grocery,8
2424,244,496,244,1,4960,Grocery,8
2426,222,330.3,222,1,3303,Grocery,8
2427,266,169.4,266,1,1694,Grocery,8
2428,42,290,238,1,2900,Grocery,8
2428,42,104,42,2,1040,Grocery,8
2432,44,192,44,1,1920,Grocery,8
2433,236,30,236,1,300,Grocery,8
2434,16,194,16,1,1940,Grocery,8
2435,313,840,313,1,8400,Grocery,8
2436,301,174,301,1,1740,Grocery,8
2437,222,158.5,222,1,1585,Grocery,8
2438,27,173,27,1,1730,Grocery,8
2439,36,654,133,1,6540,Grocery,8
2439,36,180,36,2,1800,Grocery,8
2440,253,200,255,1,2000,Grocery,8
2440,253,63,253,2,630,Grocery,8
2441,254,152,254,1,1520,Grocery,8
2442,132,162,132,1,1620,Grocery,8
2446,266,184,266,1,1840,Grocery,8
2447,308,159,308,1,1590,Grocery,8
2450,46,1074,46,1,10740,Grocery,8
2454,27,15,307,1,150,Grocery,8
2454,27,18,237,2,180,Grocery,8
2454,27,20,195,3,200,Grocery,8
2454,27,44,68,4,440,Grocery,8
2454,27,7,27,5,70,Grocery,8
2458,305,138.4,305,1,1384,Grocery,8
2459,249,162,249,1,1620,Grocery,8
2460,32,666,32,1,6660,Grocery,8
2462,58,200,58,1,2000,Grocery,8
2464,302,112,302,1,1120,Grocery,8
2465,180,226,180,1,2260,Grocery,8
2466,46,210,46,1,2100,Grocery,8
2470,172,204,172,1,2040,Grocery,8
2471,125,206.2,125,1,2062,Grocery,8
2474,184,129.1,184,1,1291,Grocery,8
2476,92,644,92,1,6440,Grocery,8
2478,20,289,20,1,2890,Grocery,8
2480,243,132,243,1,1320,Grocery,8
2481,266,154,266,1,1540,Grocery,8
2484,154,226,154,1,2260,Grocery,8
2485,71,548,71,1,5480,Grocery,8
2486,89,144,89,1,1440,Grocery,8
2495,70,118,70,1,1180,Grocery,8
2497,303,116,303,1,1160,Grocery,8
2498,135,506,135,1,5060,Grocery,8
2502,19,360,19,1,3600,Grocery,8
2503,130,198,130,1,1980,Grocery,8
2504,307,85,307,1,850,Grocery,8
2505,64,290,64,1,2900,Grocery,8
2506,27,192,27,1,1920,Grocery,8
2507,147,126,147,1,1260,Grocery,8
2509,6,198,6,1,1980,Grocery,8
2513,89,226,322,1,2260,Grocery,8
2513,89,94,89,2,940,Grocery,8
2514,20,266,20,1,2660,Grocery,8
2518,221,170,221,1,1700,Grocery,8
2519,75,228,75,1,2280,Grocery,8
2520,47,334,47,1,3340,Grocery,8
2525,9,154,9,1,1540,Grocery,8
2527,7,144,7,1,1440,Grocery,8
2529,51,94,51,1,940,Grocery,8
2531,24,206,24,1,2060,Grocery,8
2536,27,138,277,1,1380,Grocery,8
2536,27,56,27,2,560,Grocery,8
2537,280,1212,280,1,12120,Grocery,8
2538,130,272,130,1,2720,Grocery,8
2539,72,422,72,1,4220,Grocery,8
2540,168,400,168,1,4000,Grocery,8
2545,37,572,37,1,5720,Grocery,8
2546,195,176,195,1,1760,Grocery,8
2548,56,517.9,56,1,5179,Grocery,8
2550,76,192,76,1,1920,Grocery,8
2551,75,165.9,75,1,1659,Grocery,8
2553,74,144,74,1,1440,Grocery,8
2554,37,268,37,1,2680,Grocery,8
2555,132,132,132,1,1320,Grocery,8
2556,193,1254,193,1,12540,Grocery,8
2557,23,310,23,1,3100,Grocery,8
2558,39,131.9,39,1,1319,Grocery,8
2560,38,362,58,1,3620,Grocery,8
2560,38,92.9,38,2,929,Grocery,8
2567,279,182,279,1,1820,Grocery,8
2568,14,147.6,14,1,1476,Grocery,8
2570,98,88,331,1,880,Grocery,8
2570,98,66,98,2,660,Grocery,8
2571,4,140,4,1,1400,Grocery,8
2572,226,152,226,1,1520,Grocery,8
2573,13,220,13,1,2200,Grocery,8
2575,34,287,34,1,2870,Grocery,8
2576,32,90,32,1,900,Grocery,8
2580,300,276,300,1,2760,Grocery,8
2581,41,208,41,1,2080,Grocery,8
2582,55,192,55,1,1920,Grocery,8
2583,301,150,301,1,1500,Grocery,8
2584,27,273,27,1,2730,Grocery,8
2585,58,416,117,1,4160,Grocery,8
2585,58,42,58,2,420,Grocery,8
2590,129,1016,129,1,10160,Grocery,8
2591,69,1846,269,1,18460,Grocery,8
2591,69,648,69,2,6480,Grocery,8
2592,260,224,260,1,2240,Grocery,8
2596,26,224,26,1,2240,Grocery,8
2597,86,304,86,1,3040,Grocery,8
2598,75,124,193,1,1240,Grocery,8
2598,75,84.8,75,2,848,Grocery,8
2599,25,598,25,1,5980,Grocery,8
2600,71,235,271,1,2350,Grocery,8
2600,71,124,71,2,1240,Grocery,8
2601,16,460,16,1,4600,Grocery,8
2602,198,228,198,1,2280,Grocery,8
2606,38,178,38,1,1780,Grocery,8
2608,27,146.5,27,1,1465,Grocery,8
2609,67,252,67,1,2520,Grocery,8
2613,251,143,251,1,1430,Grocery,8
2614,291,1274,329,1,12740,Grocery,8
2614,291,590,305,2,5900,Grocery,8
2614,291,374,291,3,3740,Grocery,8
2617,24,17.1,24,1,171,Grocery,8
2618,29,94,29,1,940,Grocery,8
2619,171,480,171,1,4800,Grocery,8
2625,67,134,67,1,1340,Grocery,8
2628,228,131.9,228,1,1319,Grocery,8
2633,174,148,174,1,1480,Grocery,8
2637,27,52,313,1,520,Grocery,8
2637,27,65,27,2,650,Grocery,8
2639,39,106,70,1,1060,Grocery,8
2639,39,30,39,2,300,Grocery,8
2642,13,90.4,13,1,904,Grocery,8
2644,196,175.3,196,1,1753,Grocery,8
2647,39,430,39,1,4300,Grocery,8
2648,259,115,259,1,1150,Grocery,8
2651,205,442,205,1,4420,Grocery,8
2654,5,132,331,1,1320,Grocery,8
2654,5,94,5,2,940,Grocery,8
2656,269,166,269,1,1660,Grocery,8
2658,158,350,158,1,3500,Grocery,8
2660,218,200,218,1,2000,Grocery,8
2662,34,192,34,1,1920,Grocery,8
2664,258,232,258,1,2320,Grocery,8
2666,187,138,187,1,1380,Grocery,8
2667,153,132,153,1,1320,Grocery,8
2670,68,240,68,1,2400,Grocery,8
2672,13,260,260,1,2600,Grocery,8
2673,327,296,327,1,2960,Grocery,8
2678,82,142,82,1,1420,Grocery,8
2679,59,172,59,1,1720,Grocery,8
2680,252,157,252,1,1570,Grocery,8
2682,93,181,252,1,1810,Grocery,8
2682,93,64,114,2,640,Grocery,8
2682,93,32,93,3,320,Grocery,8
2683,137,70,137,1,700,Grocery,8
2684,41,189,41,1,1890,Grocery,8
2685,156,102,156,1,1020,Grocery,8
2688,82,490.5,82,1,4905,Grocery,8
2689,16,111.8,38,1,1118,Grocery,8
2689,16,74,16,2,740,Grocery,8
2693,144,346,144,1,3460,Grocery,8
2696,228,144,228,1,1440,Grocery,8
2698,254,53,254,1,530,Grocery,8
2699,36,410,36,1,4100,Grocery,8
2700,72,258,72,1,2580,Grocery,8
2702,63,700,63,1,7000,Grocery,8
2704,5,400,46,1,4000,Grocery,8
2704,5,100.2,5,2,1002,Grocery,8
2707,18,674,18,1,6740,Grocery,8
2708,13,182,13,1,1820,Grocery,8
2713,290,152,290,1,1520,Grocery,8
2715,24,254,300,1,2540,Grocery,8
2715,24,128,24,2,1280,Grocery,8
2719,34,217,34,1,2170,Grocery,8
2722,41,929,41,1,9290,Grocery,8
2723,22,214,70,1,2140,Grocery,8
2723,22,36,22,2,360,Grocery,8
2724,147,284,147,1,2840,Grocery,8
2726,258,162,258,1,1620,Grocery,8
2730,110,1280,110,1,12800,Grocery,8
2731,32,814,32,1,8140,Grocery,8
2732,20,264,20,1,2640,Grocery,8
2735,153,191.5,153,1,1915,Grocery,8
2736,69,96,137,1,960,Grocery,8
2736,69,26,69,2,260,Grocery,8
2741,45,224,70,1,2240,Grocery,8
2741,45,14,45,2,140,Grocery,8
2743,20,156,20,1,1560,Grocery,8
2744,16,1140,16,1,11400,Grocery,8
2745,13,223,13,1,2230,Grocery,8
2749,164,128,164,1,1280,Grocery,8
2751,259,106,259,1,1060,Grocery,8
2755,262,125,262,1,1250,Grocery,8
2756,68,400,68,1,4000,Grocery,8
2757,258,200.1,258,1,2001,Grocery,8
2758,34,267,34,1,2670,Grocery,8
2762,188,209.5,188,1,2095,Grocery,8
2763,25,248,25,1,2480,Grocery,8
2764,244,352,244,1,3520,Grocery,8
2766,261,140,261,1,1400,Grocery,8
2768,98,262,98,1,2620,Grocery,8
2771,308,142,308,1,1420,Grocery,8
2773,98,290,98,1,2900,Grocery,8
2775,69,368,69,1,3680,Grocery,8
2777,54,204,54,1,2040,Grocery,8
2783,118,148,118,1,1480,Grocery,8
2784,131,240,131,1,2400,Grocery,8
2785,21,443,21,1,4430,Grocery,8
2786,251,274,251,1,2740,Grocery,8
2791,34,873,34,1,8730,Grocery,8
2792,29,1664,29,1,16640,Grocery,8
2793,19,212,19,1,2120,Grocery,8
2794,246,86,255,1,860,Grocery,8
2794,246,140,246,2,1400,Grocery,8
2799,204,120,204,1,1200,Grocery,8
2803,169,1120,169,1,11200,Grocery,8
2806,314,58,314,1,580,Grocery,8
2808,30,216,30,1,2160,Grocery,8
2812,89,272,238,1,2720,Grocery,8
2812,89,32,167,2,320,Grocery,8
2812,89,44,89,3,440,Grocery,8
2818,78,244,78,1,2440,Grocery,8
2819,34,216,237,1,2160,Grocery,8
2819,34,103,34,2,1030,Grocery,8
2820,253,529,253,1,5290,Grocery,8
2822,274,146,274,1,1460,Grocery,8
2827,301,578,301,1,5780,Grocery,8
2828,13,166,293,1,1660,Grocery,8
2828,13,95,13,2,950,Grocery,8
2830,34,623.5,259,1,6235,Grocery,8
2830,34,434,34,2,4340,Grocery,8
2834,250,152,250,1,1520,Grocery,8
2835,181,132,181,1,1320,Grocery,8
2837,98,418,98,1,4180,Grocery,8
2838,128,980,128,1,9800,Grocery,8
2839,102,102,102,1,1020,Grocery,8
2842,26,194,38,1,1940,Grocery,8
2842,26,382,26,2,3820,Grocery,8
2845,34,185,271,1,1850,Grocery,8
2846,131,258,131,1,2580,Grocery,8
2847,41,151,260,1,1510,Grocery,8
2847,41,45,41,2,450,Grocery,8
2850,2,146,2,1,1460,Grocery,8
2851,266,174,266,1,1740,Grocery,8
2852,41,205,41,1,2050,Grocery,8
2853,13,140,304,1,1400,Grocery,8
2855,20,402,210,1,4020,Grocery,8
2855,20,322,20,2,3220,Grocery,8
2856,303,152,303,1,1520,Grocery,8
2857,245,158,245,1,1580,Grocery,8
2859,156,200,156,1,2000,Grocery,8
2861,9,154,9,1,1540,Grocery,8
2862,243,158,243,1,1580,Grocery,8
2864,34,206,34,1,2060,Grocery,8
2865,287,160,287,1,1600,Grocery,8
2867,69,212,69,1,2120,Grocery,8
2868,284,70,284,1,700,Grocery,8
2869,195,166,195,1,1660,Grocery,8
2872,60,330,60,1,3300,Grocery,8
2874,11,128,11,1,1280,Grocery,8
2875,272,207,272,1,2070,Grocery,8
2876,64,136,64,1,1360,Grocery,8
2878,72,409.9,72,1,4099,Grocery,8
2879,168,136.8,168,1,1368,Grocery,8
2881,82,404,82,1,4040,Grocery,8
2882,20,116,20,1,1160,Grocery,8
2884,40,210,40,1,2100,Grocery,8
2885,5,596,220,1,5960,Grocery,8
2885,5,376,46,2,3760,Grocery,8
2885,5,80,5,3,800,Grocery,8
2886,260,59,260,1,590,Grocery,8
2887,54,825.9,54,1,8259,Grocery,8
2890,270,178,270,1,1780,Grocery,8
2891,10,232,10,1,2320,Grocery,8
2893,24,1996,24,1,19960,Grocery,8
2899,33,1234,33,1,12340,Grocery,8
2902,41,59,41,1,590,Grocery,8
2904,34,498,243,1,4980,Grocery,8
2904,34,235,34,2,2350,Grocery,8
2905,27,155,27,1,1550,Grocery,8
2906,120,301.5,120,1,3015,Grocery,8
2907,237,466,237,1,4660,Grocery,8
2910,20,168,20,1,1680,Grocery,8
2913,231,102,231,1,1020,Grocery,8
2918,21,138,21,1,1380,Grocery,8
2919,262,300,262,1,3000,Grocery,8
2920,270,179,270,1,1790,Grocery,8
2921,177,306,177,1,3060,Grocery,8
2923,75,322,75,1,3220,Grocery,8
2924,78,190,78,1,1900,Grocery,8
2925,287,129.5,287,1,1295,Grocery,8
2928,162,147.8,162,1,1478,Grocery,8
2929,33,30,207,1,300,Grocery,8
2929,33,60,33,2,600,Grocery,8
2930,302,742,302,1,7420,Grocery,8
2932,253,635,253,1,6350,Grocery,8
2934,40,172,40,1,1720,Grocery,8
2935,263,196,263,1,1960,Grocery,8
2937,12,410,12,1,4100,Grocery,8
2940,27,287,27,1,2870,Grocery,8
2941,55,270,55,1,2700,Grocery,8
2942,34,345,34,1,3450,Grocery,8
2945,138,202,138,1,2020,Grocery,8
2948,39,1616,39,1,16160,Grocery,8
2952,230,154,307,1,1540,Grocery,8
2952,230,34,230,2,340,Grocery,8
2957,188,174,188,1,1740,Grocery,8
2958,138,168,138,1,1680,Grocery,8
2959,25,158,25,1,1580,Grocery,8
2960,22,504,22,1,5040,Grocery,8
2961,57,366,57,1,3660,Grocery,8
2963,5,304.4,256,1,3044,Grocery,8
2963,5,394,5,2,3940,Grocery,8
2964,235,107.6,235,1,1076,Grocery,8
2968,297,214,297,1,2140,Grocery,8
2969,6,1162.8,6,1,11628,Grocery,8
2972,85,818,85,1,8180,Grocery,8
2973,279,144,279,1,1440,Grocery,8
2976,113,238,113,1,2380,Grocery,8
2977,48,124,48,1,1240,Grocery,8
2978,88,318,88,1,3180,Grocery,8
2979,215,108,215,1,1080,Grocery,8
2983,62,68,62,1,680,Grocery,8
2985,14,240,14,1,2400,Grocery,8
2986,301,110,301,1,1100,Grocery,8
2987,65,66,328,1,660,Grocery,8
2987,65,18,293,2,180,Grocery,8
2987,65,8,281,3,80,Grocery,8
2987,65,9.7,202,4,97,Grocery,8
2987,65,6,178,5,60,Grocery,8
2987,65,38,95,6,380,Grocery,8
2987,65,12,65,7,120,Grocery,8
2988,27,292,27,1,2920,Grocery,8
2989,214,178,214,1,1780,Grocery,8
2992,35,1148,35,1,11480,Grocery,8
2995,28,220,28,1,2200,Grocery,8
2999,85,206,85,1,2060,Grocery,8
3000,134,187.9,134,1,1879,Grocery,8
3003,32,136,32,1,1360,Grocery,8
3011,265,157,265,1,1570,Grocery,8
3013,12,204,12,1,2040,Grocery,8
3015,68,814,68,1,8140,Grocery,8
3016,27,224,27,1,2240,Grocery,8
3021,70,284,70,1,2840,Grocery,8
3022,244,724,244,1,7240,Grocery,8
3023,20,236,20,1,2360,Grocery,8
3025,12,396,12,1,3960,Grocery,8
3026,250,224,250,1,2240,Grocery,8
3027,260,121,260,1,1210,Grocery,8
3030,118,76,118,1,760,Grocery,8
3032,9,248,9,1,2480,Grocery,8
3033,65,190,65,1,1900,Grocery,8
3034,169,880,169,1,8800,Grocery,8
3036,27,290,27,1,2900,Grocery,8
3037,307,158,307,1,1580,Grocery,8
3040,112,234,112,1,2340,Grocery,8
3043,217,256,217,1,2560,Grocery,8
3050,55,416,209,1,4160,Grocery,8
3050,55,380,55,2,3800,Grocery,8
3052,299,184.7,299,1,1847,Grocery,8
3056,88,1024.5,216,1,10245,Grocery,8
3056,88,446,88,2,4460,Grocery,8
3058,44,202,44,1,2020,Grocery,8
3059,13,269,13,1,2690,Grocery,8
3061,6,304,6,1,3040,Grocery,8
3065,31,113,255,1,1130,Grocery,8
3065,31,44,141,2,440,Grocery,8
3065,31,34,31,3,340,Grocery,8
3067,255,155,255,1,1550,Grocery,8
3071,20,219,20,1,2190,Grocery,8
3075,37,184,37,1,1840,Grocery,8
3076,244,53.8,244,1,538,Grocery,8
3077,41,183,41,1,1830,Grocery,8
3079,72,60,256,1,600,Grocery,8
3079,72,998,154,2,9980,Grocery,8
3079,72,300,72,3,3000,Grocery,8
3084,198,58,198,1,580,Grocery,8
3087,268,254,268,1,2540,Grocery,8
3088,34,458,246,1,4580,Grocery,8
3088,34,426,34,2,4260,Grocery,8
3092,141,212,141,1,2120,Grocery,8
3095,104,232,104,1,2320,Grocery,8
3097,21,188,21,1,1880,Grocery,8
3098,252,89.5,252,1,895,Grocery,8
3099,254,144,254,1,1440,Grocery,8
3101,126,90,126,1,900,Grocery,8
3102,14,163.1,14,1,1631,Grocery,8
3106,7,164,7,1,1640,Grocery,8
